customer_id,revenue,number_of_orders,recency_days,ClustID
20214,1300,14,148,2
7158,1276,13,178,2
21299,1306,13,68,2
6307,1627,12,276,2
3977,1305,16,230,2
26554,1349,12,111,2
29775,1691,17,127,2
7022,1503,14,123,2
28505,1257,14,91,2
21141,1611,16,57,2
32177,1356,14,141,2
14581,1934,19,34,2
34412,1547,15,185,2
1317,1241,14,217,2
20275,1400,12,196,2
10575,1328,12,55,2
11903,1303,12,111,2
13538,1433,16,35,2
16987,1394,15,231,2
15922,1360,18,264,2
3053,1563,15,40,2
33784,1558,14,258,2
33494,1372,13,165,2
30230,1423,13,42,2
29440,1157,14,184,2
20811,1113,14,94,2
2545,1433,13,202,2
12578,1607,16,24,2
6690,1746,18,125,2
19546,2019,18,71,2
7573,1414,15,102,2
8108,1443,13,79,2
5734,1122,14,141,2
23648,1441,15,113,2
25788,1314,14,15,2
25668,1591,15,155,2
15343,1401,12,211,2
16111,1506,14,59,2
18985,1468,13,154,2
23593,1420,13,203,2
6741,1401,15,175,2
27835,1492,12,14,2
27671,1902,16,141,2
17369,1165,18,100,2
13358,1061,15,168,2
38590,1070,15,253,2
10992,1482,14,147,2
33057,1677,16,102,2
30938,1686,14,2,2
9471,1560,13,326,2
33352,1321,14,77,2
9833,2083,19,165,2
16882,1200,14,146,2
12724,1474,16,338,2
14944,1234,14,163,2
12075,1336,14,169,2
16938,1246,13,151,2
6819,1250,13,21,2
12789,1433,12,103,2
32274,1361,13,74,2
32372,1398,17,181,2
7863,1218,13,97,2
17295,1309,14,47,2
7780,1589,13,156,2
28449,1160,15,116,2
4167,1328,15,161,2
3735,1401,17,96,2
20693,1625,12,23,2
35027,1298,16,65,2
25384,1134,14,40,2
2950,1297,16,63,2
8642,1574,13,72,2
37832,1409,15,21,2
35076,1476,11,137,2
27454,1776,15,174,2
8338,1469,14,227,2
310,1185,14,123,2
7338,1137,14,75,2
35469,1339,13,75,2
21167,1497,13,120,2
4431,1219,13,59,2
24358,1342,12,52,2
16738,1324,12,104,2
34256,1425,16,58,2
20066,1464,14,98,2
38217,1497,16,395,2
6623,1502,14,99,2
15220,1451,12,101,2
12668,1584,14,295,2
20180,1714,14,61,2
28194,1761,13,45,2
33719,1537,15,60,2
27171,1510,15,135,2
24896,1434,15,121,2
28395,1245,13,62,2
13146,1764,14,224,2
6092,1352,12,160,2
23912,1330,13,219,2
33685,1556,14,188,2
8303,1998,18,118,2
4780,1574,13,48,2
195,1608,14,165,2
26452,1426,11,160,2
24189,1458,15,197,2
7741,1819,14,87,2
21093,1673,15,153,2
19402,1383,13,238,2
23000,1563,12,107,2
3742,1383,12,138,2
10428,1363,16,119,2
19233,1214,13,136,2
39470,1479,13,39,2
23278,1507,13,78,2
5255,1336,13,39,2
4450,1514,13,153,2
5421,1016,17,103,2
3285,1432,11,180,2
17489,1573,15,167,2
5913,1554,13,159,2
18907,1506,13,21,2
22100,1449,13,93,2
29366,1328,13,103,2
27911,1320,13,146,2
7454,1592,14,60,2
30922,1383,15,57,2
31683,1296,13,61,2
3414,1766,18,164,2
14981,1266,14,60,2
28439,1299,16,156,2
21625,1569,16,205,2
7713,1616,15,122,2
1133,1568,13,115,2
3395,2025,15,105,2
16942,1510,13,266,2
26967,1302,12,150,2
35958,1420,12,60,2
31162,1556,14,255,2
33791,1299,12,245,2
30875,1619,15,124,2
9542,1140,14,171,2
19532,1686,15,244,2
217,1478,13,110,2
39548,1205,13,119,2
6189,1350,14,109,2
36277,1378,16,68,2
30906,1458,13,108,2
4949,1491,14,95,2
32217,1558,13,97,2
2719,1321,13,97,2
37222,1464,11,132,2
6765,1510,14,262,2
22277,1564,15,158,2
15448,1265,13,131,2
21725,1702,16,44,2
13910,1628,16,157,2
22604,1791,15,121,2
18804,1233,14,130,2
5014,1631,12,177,2
35163,1242,13,53,2
25534,1389,14,163,2
13943,1453,14,261,2
11848,1463,14,54,2
32579,1555,15,158,2
28967,1888,19,130,2
35159,1327,12,62,2
20625,1523,12,205,2
15941,1722,16,77,2
33110,1332,16,175,2
17317,1424,14,88,2
6322,1318,15,166,2
5456,1519,14,41,2
18977,1396,13,62,2
27643,1360,13,193,2
8790,1365,12,142,2
27997,1270,13,163,2
3528,1041,15,124,2
35813,1545,12,180,2
13009,1704,12,25,2
3069,1434,14,172,2
20739,1407,13,102,2
21778,1232,15,159,2
28789,1508,13,83,2
8994,1499,14,183,2
39046,1677,14,129,2
37367,1589,14,147,2
21616,995,16,87,2
11497,1216,13,118,2
19906,1378,12,93,2
3667,1589,15,81,2
5544,1682,15,129,2
26443,1377,14,11,2
37747,1642,14,33,2
18939,1494,13,108,2
27187,1341,14,96,2
11978,1252,15,50,2
16278,1693,15,42,2
11923,1110,14,44,2
27507,1259,13,68,2
35095,1319,13,115,2
25711,1271,13,205,2
3101,1150,15,95,2
24956,1356,13,67,2
30235,1175,14,164,2
17190,1287,13,229,2
11098,1514,15,170,2
14891,1608,14,188,2
25394,1304,15,35,2
17176,1367,14,136,2
38869,1436,13,177,2
1884,1368,14,161,2
36948,1333,12,147,2
20199,1570,13,49,2
18793,1344,14,112,2
30275,1476,14,185,2
7356,1289,14,117,2
34165,1902,17,115,2
32078,1487,20,87,2
32856,1786,20,181,2
31578,1703,17,327,2
1101,1650,16,194,2
7625,1377,12,34,2
20225,1372,13,152,2
15518,1361,12,105,2
3815,1577,17,103,2
34352,1390,13,168,2
15182,1523,16,113,2
4135,1350,13,93,2
10152,1251,13,23,2
38048,1127,14,97,2
4714,1584,17,263,2
20083,1128,14,87,2
29878,1362,13,109,2
17263,1576,16,304,2
27201,1568,15,126,2
31973,1321,13,185,2
12273,1208,14,118,2
26303,1138,14,104,2
35908,1546,15,50,2
29025,1528,15,78,2
16705,1439,16,173,2
37614,1372,14,135,2
18548,1540,13,127,2
485,1442,13,85,2
35344,1296,13,90,2
29031,1294,13,77,2
30730,1654,20,111,2
2424,1401,15,123,2
30628,1274,14,144,2
6540,1696,19,145,2
25744,1217,13,190,2
16276,1660,15,84,2
26908,1176,14,142,2
7306,1575,15,127,2
38344,1348,12,114,2
10010,1375,15,139,2
39306,1332,13,49,2
19798,1384,16,263,2
32573,1667,17,3,2
6253,1583,12,296,2
16692,1746,13,172,2
6113,1089,17,302,2
28817,1283,14,103,2
2736,1697,16,111,2
32463,1427,14,42,2
29804,1501,15,65,2
36788,1763,14,37,2
10518,1409,13,184,2
5644,1418,14,91,2
37743,1228,13,202,2
28644,1462,19,27,2
722,1586,16,136,2
22940,1616,15,60,2
1382,1264,16,53,2
3839,1640,17,68,2
7615,1477,16,147,2
3518,1542,11,219,2
8976,1811,14,132,2
25454,1359,13,232,2
9289,1477,11,137,2
18111,1369,15,52,2
38878,2128,22,149,2
28536,1375,12,139,2
38912,2064,19,185,2
37423,1686,17,82,2
2436,1381,16,104,2
29694,1137,14,43,2
33870,1192,13,178,2
39062,1310,16,20,2
35359,1103,14,98,2
27642,1300,17,73,2
27908,1673,14,155,2
1551,1611,18,199,2
5424,1344,14,65,2
673,1373,12,234,2
10227,1008,16,228,2
31318,1804,15,286,2
36199,1376,13,184,2
18451,1415,12,42,2
14333,1979,19,109,2
37582,1647,14,184,2
27827,1277,17,45,2
2176,1298,12,203,2
14053,1384,14,97,2
13993,1156,16,35,2
16303,1308,13,190,2
27266,1359,12,211,2
34732,1269,13,208,2
2418,1307,14,204,2
39425,2014,18,83,2
33792,1540,16,11,2
27804,1464,15,35,2
11795,1850,15,102,2
22652,1319,15,143,2
28948,1380,15,143,2
17023,1389,15,72,2
20296,2023,17,60,2
38560,1384,15,49,2
16007,1613,18,113,2
20849,1535,13,8,2
12368,1193,16,136,2
24949,1671,11,91,2
23953,1610,15,41,2
26568,1743,18,144,2
7693,1668,15,97,2
11180,1221,14,229,2
24878,1394,12,103,2
20566,1427,13,70,2
24906,1203,14,115,2
19115,1363,16,105,2
37651,1421,13,7,2
31279,1462,12,108,2
29083,1612,14,79,2
38795,1332,13,138,2
32357,1108,14,12,2
15876,1103,14,199,2
35873,1822,16,167,2
29494,1126,14,45,2
6484,1204,13,54,2
3455,1294,16,164,2
33408,1588,16,156,2
11831,1523,16,84,2
31912,1609,15,95,2
3620,1642,14,136,2
2703,1325,13,166,2
3885,1325,14,45,2
6256,1140,15,76,2
11437,1439,17,114,2
9329,1702,16,83,2
2105,2090,21,130,2
5029,1561,13,125,2
25568,1510,15,256,2
22823,1319,14,171,2
28751,1596,17,116,2
12819,1481,13,108,2
32892,1201,14,112,2
16849,1409,14,157,2
35688,1415,11,129,2
34501,1324,15,34,2
17741,1298,14,266,2
12903,2064,19,128,2
2506,1081,14,194,2
2027,1250,13,178,2
36121,1990,17,251,2
11660,1543,16,217,2
35988,1184,14,95,2
21015,1636,13,214,2
18050,1604,16,135,2
15560,1500,14,70,2
31872,1697,12,340,2
30127,1635,13,99,2
12445,1436,13,70,2
38204,2159,19,40,2
7630,1319,14,97,2
1848,1513,14,124,2
11534,1456,14,133,2
588,1533,12,100,2
29951,1816,17,7,2
20578,1834,18,45,2
37836,1370,14,174,2
14450,1432,12,116,2
13676,1550,14,351,2
16160,1603,11,116,2
31051,1486,12,34,2
14990,1948,20,64,2
21118,1319,14,31,2
4772,1450,13,149,2
37236,1835,17,74,2
33982,2022,18,159,2
3201,1207,13,111,2
462,1217,15,24,2
26086,1318,14,125,2
25857,1437,13,88,2
2748,1120,15,238,2
1872,1950,16,41,2
34666,1334,13,57,2
32058,1505,14,107,2
997,1358,14,161,2
28106,1466,17,102,2
7940,1828,15,163,2
39370,1411,18,153,2
22023,1275,13,206,2
17994,1862,17,46,2
20483,1590,13,22,2
37957,1677,15,94,2
28931,1421,11,75,2
29909,1842,15,130,2
9313,1488,12,189,2
19543,1497,11,176,2
25355,1259,13,36,2
20195,1206,15,45,2
1797,1545,13,49,2
13401,1576,16,17,2
11649,1455,14,135,2
37197,1400,14,130,2
14029,1229,13,113,2
17480,1238,14,194,2
5199,1309,12,128,2
24530,1364,12,125,2
7737,1435,16,164,2
30801,1354,13,245,2
28635,1540,18,148,2
30005,1405,13,239,2
4344,1621,16,61,2
21539,1876,15,85,2
27027,1802,16,213,2
14901,1395,14,235,2
26990,1261,14,152,2
31495,1317,13,51,2
24993,1644,14,119,2
13263,1938,17,48,2
1174,1947,16,139,2
8663,1115,14,82,2
26703,1535,14,184,2
29092,1267,15,273,2
2335,1640,14,97,2
25141,1312,15,164,2
23904,1264,14,138,2
9166,1249,14,216,2
38902,1240,14,102,2
27014,1469,15,74,2
24807,1448,15,125,2
22598,1230,13,254,2
537,1383,12,106,2
35985,1324,15,271,2
361,1171,15,179,2
17768,1277,14,149,2
7202,1421,15,170,2
23786,1988,18,102,2
16266,1343,13,190,2
1333,1243,14,65,2
6734,1292,14,40,2
39007,1319,15,106,2
1942,1494,15,71,2
1200,1451,13,317,2
540,1601,13,139,2
33311,1590,14,126,2
33748,1625,14,111,2
7052,1223,14,256,2
17004,1414,12,185,2
23314,1544,16,177,2
10811,1297,14,213,2
28912,1354,14,11,2
10666,1835,16,126,2
11686,1398,13,127,2
6665,1326,14,97,2
10410,1399,16,117,2
33424,1604,16,144,2
10275,1234,15,49,2
22472,1398,17,122,2
11410,1327,16,63,2
7373,1467,16,164,2
21571,1592,18,38,2
32496,1774,18,222,2
19762,1460,14,110,2
13274,1628,13,206,2
5188,1904,15,253,2
5725,1508,13,75,2
9119,1716,16,71,2
34241,1470,14,216,2
13430,1522,14,316,2
22396,1368,16,150,2
15260,1296,13,152,2
619,1554,15,118,2
29774,1327,12,174,2
11580,1275,14,306,2
23617,1233,13,56,2
19984,1274,13,120,2
28078,1229,14,31,2
14028,1531,16,43,2
37420,1353,13,63,2
32293,1263,14,265,2
3793,1785,16,98,2
36065,1320,14,126,2
30494,1748,17,32,2
39083,1590,14,120,2
20643,1852,16,93,2
19262,1456,11,187,2
11804,1772,18,35,2
3671,1370,15,210,2
17282,1935,18,88,2
18274,1635,14,223,2
24797,1626,16,67,2
24872,1559,13,122,2
5437,1154,14,136,2
35526,1426,15,68,2
22523,1799,16,84,2
35869,1546,12,123,2
17927,1685,17,53,2
15756,1301,13,199,2
29541,1382,13,181,2
34746,1455,14,45,2
38698,1334,16,196,2
5887,1366,14,88,2
28035,1497,14,326,2
2988,1537,13,150,2
28745,1540,15,142,2
10697,1363,12,63,2
39674,1263,13,30,2
33296,1280,14,129,2
19519,1406,15,13,2
35723,1690,14,94,2
18150,1204,14,141,2
10469,1431,11,96,2
3726,1349,13,147,2
31072,1308,12,118,2
34982,1998,19,94,2
24541,1453,14,54,2
17780,1351,13,78,2
9924,1510,15,382,2
38173,1311,14,167,2
31756,1542,15,75,2
13118,1470,16,34,2
24569,1740,16,164,2
22349,1284,15,184,2
2549,1281,13,114,2
21576,1592,20,127,2
16588,1571,14,148,2
3816,1544,12,295,2
36777,1426,12,165,2
38030,1465,15,310,2
29529,1212,14,184,2
10444,1302,15,135,2
4903,1613,16,107,2
38310,1399,14,149,2
34766,1406,12,15,2
5061,1387,17,92,2
22774,1328,14,189,2
8542,1890,13,167,2
28691,1281,13,84,2
4604,1914,18,100,2
9920,1860,15,54,2
22573,1489,15,68,2
7414,2031,18,97,2
16092,1397,13,178,2
38970,1374,17,86,2
8704,1410,12,80,2
30969,2053,15,149,2
39142,1525,14,48,2
4641,1370,17,176,2
39451,929,16,204,2
11752,1392,13,29,2
28059,1960,15,46,2
16649,1375,13,13,2
29454,1851,18,194,2
16895,1141,14,213,2
39138,1460,14,264,2
29815,1505,14,35,2
3694,1608,18,55,2
23360,1232,14,46,2
31704,1732,15,217,2
29178,1279,15,2,2
28071,1338,15,125,2
34676,1474,12,180,2
31091,1418,14,106,2
32978,1404,16,161,2
3765,1930,16,191,2
35926,1248,13,231,2
24853,1152,14,151,2
25007,1624,16,38,2
5458,1471,13,74,2
7161,1428,12,158,2
33527,1345,15,178,2
25014,1393,17,203,2
2593,1498,14,105,2
248,1431,15,182,2
33301,1656,15,76,2
31171,1403,13,14,2
8123,1315,13,107,2
6271,1249,14,27,2
4246,1694,17,33,2
13888,1489,14,80,2
5468,1576,15,310,2
30624,1459,16,97,2
34364,1214,13,94,2
23783,1877,14,223,2
4171,1325,14,23,2
19548,1505,15,37,2
2290,1555,16,115,2
34660,1759,12,175,2
22515,1411,15,213,2
8107,1562,11,51,2
10829,1472,14,121,2
31283,1569,17,112,2
14114,1708,16,99,2
17539,1312,14,150,2
34727,1688,13,311,2
30619,1564,14,83,2
34902,1288,13,84,2
460,1324,15,161,2
5643,1333,14,97,2
2376,1549,13,117,2
24971,1233,14,191,2
31412,1596,14,170,2
24147,2176,19,102,2
25379,1129,14,119,2
22245,1980,18,164,2
37985,1131,14,182,2
28273,1500,16,149,2
11206,1220,14,154,2
20415,1272,14,169,2
2718,1633,16,78,2
16563,1380,16,78,2
23453,1654,19,91,2
30855,1456,15,2,2
27531,1804,18,37,2
6076,1606,16,7,2
30273,1640,16,158,2
34589,1390,14,108,2
33942,1220,14,128,2
18357,1561,18,43,2
465,1828,15,167,2
34586,1233,14,110,2
13532,1376,16,282,2
35235,1669,19,63,2
38916,1456,14,17,2
25187,1345,13,223,2
1258,1833,18,107,2
24568,1134,14,62,2
25197,1547,15,55,2
11619,1800,19,67,2
409,1321,14,227,2
2930,1364,15,103,2
37478,1307,13,58,2
22784,1488,13,116,2
7844,1446,17,60,2
15907,1472,12,32,2
22177,1372,13,92,2
23017,1742,19,148,2
28516,1372,17,53,2
22574,1863,16,200,2
7016,1226,14,53,2
5834,2026,19,160,2
25267,1464,16,291,2
4156,1475,14,77,2
17488,1680,15,117,2
7326,1469,13,122,2
39903,1414,11,173,2
17107,1504,15,112,2
9421,1405,12,40,2
14633,1203,16,68,2
7068,1286,16,177,2
25629,1633,15,99,2
33049,1553,15,60,2
3330,1562,16,65,2
21924,1666,18,84,2
11519,1033,15,172,2
16912,1636,14,86,2
21615,1396,14,10,2
31460,1448,16,143,2
9155,1176,14,165,2
34022,1344,16,78,2
18470,1532,13,169,2
2328,1250,15,110,2
35342,1267,14,30,2
25639,1596,11,266,2
24778,1180,14,85,2
243,1449,15,55,2
26388,1613,12,159,2
18305,1303,14,54,2
7957,1302,13,176,2
5493,1560,15,93,2
8077,1328,15,54,2
22198,1548,13,233,2
14883,1581,15,149,2
33948,1587,17,81,2
32165,1265,13,106,2
14847,1269,13,50,2
14675,1109,14,136,2
35369,1972,19,98,2
38297,1098,14,198,2
19653,1606,15,127,2
14486,1482,12,90,2
7571,1426,12,125,2
21353,1287,15,164,2
31736,2010,21,91,2
4932,1425,15,69,2
29419,1365,12,129,2
16155,1521,13,123,2
3197,1646,14,312,2
6714,1296,16,56,2
33276,1872,17,57,2
17623,1631,14,35,2
32660,2048,19,158,2
11555,1492,14,58,2
32015,1247,14,278,2
3031,1802,18,25,2
29020,1801,15,90,2
29194,1311,13,219,2
11588,1200,14,3,2
915,1275,14,120,2
8853,1357,14,64,2
31643,1899,16,71,2
17742,1249,13,66,2
12796,1132,14,83,2
34960,1406,12,21,2
1531,1299,13,81,2
36555,1303,12,90,2
8488,1584,14,163,2
31415,1660,16,130,2
37912,1112,16,92,2
8468,1558,14,55,2
14570,1200,15,190,2
18359,1390,14,184,2
1688,1493,15,310,2
19043,1383,15,39,2
5523,1266,15,102,2
28005,1622,14,86,2
11026,1726,14,26,2
27064,1397,15,122,2
34120,1504,15,146,2
8156,1368,14,149,2
37944,1426,14,265,2
13098,1414,12,151,2
36488,2230,16,188,2
4028,1256,13,92,2
22037,1691,12,242,2
32122,1562,15,153,2
16286,1471,16,54,2
20410,1461,14,106,2
9596,1307,13,49,2
8680,1342,14,26,2
15677,1343,14,151,2
10388,1319,17,150,2
2188,1495,13,96,2
19582,1357,14,135,2
14571,1086,15,91,2
22666,1744,17,333,2
37876,1429,15,60,2
8966,1221,15,48,2
38681,1609,15,179,2
38565,1386,12,190,2
10138,1267,15,50,2
35657,1525,12,138,2
7001,1231,13,256,2
38433,1652,16,133,2
12899,1509,19,27,2
2567,1449,12,196,2
29787,1613,14,128,2
31644,1388,13,95,2
25872,1560,16,109,2
39598,1875,14,135,2
30138,1481,12,166,2
13878,1365,13,98,2
32417,1379,14,160,2
29117,1206,15,267,2
27591,1276,13,88,2
29261,1257,14,107,2
19661,1598,17,205,2
26729,1409,14,189,2
2687,1288,18,113,2
9321,1360,13,165,2
16023,1426,15,281,2
15479,1358,14,68,2
16681,1631,15,23,2
36188,1367,12,45,2
16980,1321,12,217,2
7778,1214,14,80,2
17238,1714,13,147,2
8325,1602,16,125,2
18608,1277,14,180,2
18737,1139,14,107,2
27349,1290,13,147,2
19912,1385,15,28,2
19307,1475,11,67,2
25107,2006,18,34,2
31702,1270,13,148,2
35881,1397,16,47,2
13342,1371,14,82,2
19319,1255,15,45,2
17439,1793,14,93,2
32285,1791,16,64,2
24266,1333,13,205,2
3880,1732,13,177,2
15831,1698,14,149,2
3826,1533,15,111,2
38000,1476,15,185,2
28881,1335,12,77,2
19632,1455,12,56,2
27658,1600,14,110,2
9594,1309,12,170,2
22990,1375,13,212,2
30823,1654,17,136,2
35775,1315,12,63,2
35241,1649,17,191,2
4118,1358,14,93,2
33409,1389,12,23,2
38540,1178,14,121,2
23263,1814,19,73,2
30484,1392,12,56,2
161,1517,12,145,2
23443,1516,14,130,2
21382,1789,17,236,2
4658,1587,15,131,2
32097,1381,13,48,2
4518,1875,17,97,2
269,1339,13,83,2
19655,1820,16,36,2
17095,1312,13,94,2
20547,1358,12,142,2
6216,1420,13,237,2
2254,1506,13,69,2
1019,1598,15,128,2
2300,1671,14,156,2
101,1284,16,130,2
30507,1348,15,66,2
39864,1326,13,225,2
33302,1308,14,304,2
19686,1372,15,85,2
3728,1409,14,69,2
10547,1113,14,71,2
24731,1341,12,111,2
11581,1683,15,37,2
3794,1609,14,17,2
24939,1211,13,11,2
35148,1760,17,49,2
35112,1585,11,27,2
15392,1255,13,171,2
35757,1322,13,210,2
25931,1266,15,163,2
34516,1451,14,41,2
12377,1239,13,84,2
5624,1395,14,56,2
24995,1391,13,76,2
10234,1345,12,46,2
29018,1452,15,142,2
13180,1274,13,88,2
38195,1273,14,160,2
28914,1472,14,67,2
13458,2001,22,72,2
2502,1477,13,19,2
10069,1437,14,136,2
12517,1367,14,174,2
37228,1338,15,240,2
38876,1197,14,84,2
38485,1455,15,135,2
26102,1757,18,130,2
13222,1539,13,205,2
8300,1473,12,78,2
13105,1289,13,18,2
19724,1489,12,75,2
9862,1530,14,171,2
31050,1464,12,164,2
16035,1730,12,129,2
33779,1387,13,184,2
31971,1348,15,106,2
13183,1262,13,145,2
36545,1221,15,69,2
3452,1391,15,62,2
1287,1347,12,143,2
16873,1460,12,100,2
18629,1583,19,131,2
5292,1535,14,180,2
31359,2004,19,198,2
32684,1188,16,153,2
28527,1327,14,28,2
23996,1641,16,159,2
19401,1070,17,91,2
27043,1986,18,138,2
26510,1131,14,63,2
35130,1868,13,58,2
21915,1653,15,43,2
23349,1297,13,151,2
3510,1385,16,154,2
29325,1927,19,96,2
37968,1303,12,231,2
23468,1293,13,28,2
33137,1728,18,51,2
38075,1411,14,96,2
12718,1249,13,127,2
25039,1506,16,226,2
20802,1627,14,5,2
22140,1267,14,96,2
27731,1523,14,253,2
12308,1869,14,74,2
3938,1373,15,11,2
32735,1549,12,90,2
35523,1500,15,174,2
27175,1214,13,122,2
22036,1689,16,138,2
38165,1616,17,85,2
7452,1213,14,90,2
32371,1285,15,92,2
22883,1140,14,164,2
13703,1291,12,167,2
18545,1091,14,183,2
31708,1882,20,134,2
37484,1573,14,130,2
19033,1198,14,88,2
19553,1298,14,108,2
32331,1832,15,161,2
18328,1636,12,41,2
12594,1187,13,192,2
29801,1454,15,82,2
10749,1238,14,192,2
12254,1907,23,265,2
19337,1243,14,211,2
36210,1245,13,28,2
11816,1461,15,97,2
26464,1427,16,70,2
14223,1173,15,76,2
1525,1647,16,246,2
33455,1546,14,107,2
5503,1555,14,99,2
17652,1389,13,181,2
24095,1848,16,189,2
37026,1637,15,148,2
5046,1332,15,240,2
20008,1683,17,30,2
12150,1168,14,92,2
7951,1374,17,160,2
22259,1542,14,57,2
26340,1587,16,370,2
36976,1372,14,68,2
21504,1227,14,111,2
3231,1194,13,125,2
9401,2007,17,74,2
9204,1174,14,180,2
22850,1294,14,75,2
18144,1353,13,200,2
27790,1461,13,55,2
18419,1320,13,131,2
4767,1379,12,198,2
16129,1425,11,100,2
9955,1975,15,107,2
29906,1403,13,238,2
34389,1448,14,110,2
342,2047,15,45,2
24614,1610,15,13,2
19486,1322,12,25,2
27813,1287,13,95,2
9715,1328,15,70,2
2450,1541,14,155,2
35058,1350,13,167,2
30323,1421,14,2,2
32523,1740,15,86,2
22524,1431,14,184,2
32965,1685,14,116,2
16050,1502,15,20,2
16217,1398,13,244,2
26673,1453,13,87,2
32718,1868,15,121,2
39047,1547,16,264,2
21951,1509,13,104,2
2634,1621,18,80,2
8380,1487,17,52,2
14098,1322,13,91,2
7215,1245,13,58,2
28255,1196,13,133,2
50,1430,13,51,2
11551,1280,14,127,2
5093,1454,12,74,2
12835,1336,13,85,2
37525,1645,13,117,2
7516,1821,17,182,2
28410,1166,16,170,2
5732,1226,13,147,2
39747,1577,14,31,2
14258,1114,15,95,2
25940,1356,17,187,2
131,1383,15,113,2
13905,1458,13,21,2
7709,1368,13,212,2
14546,1515,17,120,2
32243,1309,14,174,2
19471,1221,16,55,2
32265,1286,13,154,2
4891,1881,19,184,2
34673,1370,13,88,2
20011,1735,14,137,2
32150,1542,14,271,2
22296,1331,15,92,2
18379,1073,15,115,2
15385,1206,13,242,2
8805,1197,13,100,2
19683,1266,13,249,2
13964,1447,16,68,2
32322,1589,14,200,2
19801,1542,17,70,2
17706,1322,15,45,2
20568,1507,19,27,2
301,1427,11,161,2
21379,1435,16,48,2
3746,1402,16,8,2
19583,1230,14,161,2
23102,2039,20,61,2
30086,1239,13,169,2
21817,1582,17,140,2
18549,1520,13,145,2
20840,1840,19,118,2
5242,1272,14,143,2
27280,1478,14,74,2
7583,1290,14,196,2
24287,1239,13,100,2
37933,1406,13,19,2
23857,1507,15,27,2
9391,1844,17,57,2
15594,1225,14,79,2
36062,1507,14,94,2
34072,1518,14,12,2
36849,1507,15,160,2
13935,1457,12,241,2
27361,1554,14,198,2
7037,1703,17,40,2
13940,1216,15,51,2
25483,1564,13,168,2
27718,1154,14,21,2
23630,1346,14,44,2
1059,1508,17,23,2
2700,1292,12,193,2
27011,1643,17,68,2
8601,1777,15,41,2
36335,1143,17,79,2
38162,1443,13,302,2
2072,1472,15,112,2
33921,1512,13,21,2
24063,1597,16,135,2
17615,1391,13,66,2
39403,1493,14,104,2
38731,1390,15,53,2
11010,1207,16,90,2
12236,1355,12,133,2
2261,1380,13,38,2
13581,1264,15,188,2
32639,1133,14,27,2
11066,1155,14,35,2
577,1386,14,112,2
38802,1401,13,104,2
22113,1509,13,224,2
31333,1280,13,94,2
5690,1362,14,206,2
11732,1223,14,53,2
24417,1882,15,432,2
8105,1196,13,152,2
19633,1439,17,264,2
39315,1446,16,421,2
35847,1556,16,49,2
7476,1674,14,351,2
547,1291,13,261,2
18821,1173,14,185,2
38443,1515,15,17,2
21728,1422,13,82,2
39836,1249,13,177,2
15276,1597,15,124,2
5841,1191,15,194,2
28498,1327,15,40,2
19524,1262,14,222,2
12476,1602,13,147,2
32431,1227,14,151,2
16743,1347,12,109,2
12302,1284,14,163,2
32858,1909,16,52,2
12389,1843,13,114,2
22785,1185,13,241,2
13763,1736,15,70,2
26222,1608,17,212,2
8738,1539,12,169,2
11164,1677,14,158,2
22418,1223,13,58,2
32664,1368,12,166,2
26667,1484,13,12,2
11332,1556,13,134,2
25552,1190,13,188,2
22797,1321,13,77,2
19624,1420,12,174,2
15885,1213,15,225,2
924,1704,13,56,2
32508,1395,17,210,2
32428,1646,15,156,2
8851,1510,14,115,2
32224,1323,15,118,2
16339,1315,14,195,2
369,1430,14,236,2
38544,1394,16,146,2
8430,1021,15,44,2
2962,2379,19,141,2
21253,1389,12,100,2
32638,1275,13,125,2
4828,1129,14,189,2
36220,1399,15,333,2
34132,1961,18,90,2
20054,1192,13,209,2
32588,1248,13,150,2
15934,1232,15,164,2
13432,1327,13,243,2
1604,1510,15,139,2
24121,1210,13,204,2
36000,1329,15,232,2
1699,2027,16,402,2
34461,1232,13,27,2
2563,1158,16,209,2
17907,1241,14,163,2
32731,1203,13,213,2
21428,1079,14,196,2
23913,1141,14,168,2
37165,1413,15,48,2
10740,1147,16,46,2
25628,1519,14,64,2
12301,1526,12,81,2
24618,1387,14,219,2
6236,1849,17,132,2
14326,1234,13,107,2
31290,1259,14,104,2
38103,1332,12,208,2
9992,1419,12,238,2
18627,1236,14,192,2
5602,1369,14,140,2
16609,2049,17,114,2
29284,1452,14,11,2
9712,1686,20,218,2
3418,1586,13,148,2
4906,1158,16,121,2
39695,1390,16,124,2
8610,1699,17,246,2
34281,1300,13,128,2
6164,1246,13,140,2
7739,2082,15,100,2
22293,1428,13,4,2
10084,1303,13,94,2
37730,1266,14,122,2
4613,1396,12,172,2
20438,1380,13,189,2
13418,1495,13,230,2
28075,1432,13,109,2
9636,1232,14,183,2
4560,1544,16,336,2
39329,1712,17,13,2
8389,1499,13,177,2
32434,1371,12,35,2
10938,1522,16,65,2
15417,1295,15,44,2
7775,1146,14,265,2
9713,1364,12,127,2
13887,1344,17,36,2
9328,1728,12,169,2
13143,1441,14,201,2
17135,1576,14,136,2
3328,1539,13,107,2
37125,1249,13,179,2
11313,1406,12,137,2
26113,1447,17,456,2
39168,1226,14,209,2
8258,1619,16,235,2
37490,1387,12,76,2
27764,1328,13,21,2
35225,1507,12,250,2
31357,1542,16,53,2
15137,1608,15,149,2
